"No.","Time","Source","Destination","Protocol","Length","Info"
"2534","34.027792","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11755,2143) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11756,2143) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2535","34.027804","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=8533 Ack=349901 Win=64519 Len=0"
"2536","34.028143","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11757,2143) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2537","34.028598","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11758,2143) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11759,2143) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2538","34.028609","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=8533 Ack=350470 Win=65088 Len=0"
"2539","34.028947","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11760,2143) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2540","34.028961","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (11756) "
"2541","34.029656","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11761,2143) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11762,2143) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2543","34.242485","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=8539 Ack=351039 Win=64519 Len=0"
"2544","34.243152","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","569","-> I (11763,2143) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11764,2143) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11765,2143) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11766,2143) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"2545","34.243562","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (11764) "
"2546","34.244071","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2143,11767) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"2547","34.244444","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=351554 Ack=8564 Win=4426 Len=0"
"2548","34.244445","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (11767,2144) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"2549","34.244677","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2144,11768) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"2550","34.245075","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (2145) "
"2551","34.445286","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=8583 Ack=351580 Win=65062 Len=0"
"2552","35.160296","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2145,11768) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"2553","35.160977","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (11768,2146) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"2554","35.161120","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2146,11769) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"2555","35.161428","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (11769,2147) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"2556","35.162374","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2147,11770) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"2557","35.162763","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","165","-> I (11770,2148) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11771,2148) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"2558","35.163132","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2148,11772) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"2559","35.163417","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (11772,2149) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"2560","35.163532","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2149,11773) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"2561","35.163893","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (2150) "
"2562","35.191700","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2150,11773) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"2563","35.192018","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (11773,2151) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"2564","35.192154","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2151,11774) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"2565","35.192484","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (11774,2152) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"2566","35.241642","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2152,11775) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"2567","35.242432","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11775,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11776,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2568","35.242433","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11777,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2569","35.242473","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=8735 Ack=352372 Win=65088 Len=0"
"2570","35.242722","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11778,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11779,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2571","35.242723","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11780,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2572","35.242734","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=8735 Ack=352941 Win=64519 Len=0"
"2573","35.243053","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11781,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11782,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2574","35.243420","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11783,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2575","35.243420","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11784,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11785,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2576","35.243431","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=8735 Ack=354046 Win=65088 Len=0"
"2577","35.243765","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11786,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2578","35.243938","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (11782) "
"2579","35.244658","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11787,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11788,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2580","35.244658","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11789,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2581","35.244670","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=8741 Ack=354648 Win=65088 Len=0"
"2582","35.244989","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11790,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11791,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2583","35.245200","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (11790) "
"2584","35.245529","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","342","-> I (11792,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11793,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2585","35.247836","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11794,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11795,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2586","35.247854","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=8747 Ack=356008 Win=65088 Len=0"
"2587","35.248509","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","458","-> I (11796,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11797,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11798,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11799,2153) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11800,2153) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"2588","35.249406","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (11798) "
"2589","35.249623","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2153,11801) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"2590","35.250162","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=356412 Ack=8772 Win=4218 Len=0"
"2591","35.250163","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (11801,2154) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"2592","35.250371","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2154,11802) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"2593","35.250741","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (2155) "
"2594","35.303668","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2155,11802) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"2595","35.351854","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (11802,2156) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"2596","35.352121","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2156,11803) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"2597","35.354026","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (11803,2157) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"2598","35.366192","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2157,11804) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"2599","35.368708","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11804,2158) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11805,2158) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2600","35.368710","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11806,2158) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2601","35.368711","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11807,2158) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11808,2158) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2602","35.368750","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=8848 Ack=357586 Win=65088 Len=0"
"2603","35.369036","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11809,2158) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2604","35.369036","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11810,2158) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11811,2158) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2605","35.369046","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=8848 Ack=358155 Win=64519 Len=0"
"2606","35.369416","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11812,2158) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2607","35.369884","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11813,2158) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11814,2158) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2608","35.369896","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=8848 Ack=358724 Win=65088 Len=0"
"2609","35.370206","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11815,2158) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2610","35.370286","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (11811) "
"2611","35.370983","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11816,2158) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11817,2158) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2612","35.568484","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=8854 Ack=359293 Win=64519 Len=0"
"2613","35.569231","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","569","-> I (11818,2158) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11819,2158) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11820,2158) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11821,2158) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"2614","35.569660","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (11819) "
"2615","35.570149","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2158,11822) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"2616","35.570547","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=359808 Ack=8879 Win=4111 Len=0"
"2617","35.570548","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (11822,2159) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"2618","35.570769","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2159,11823) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"2619","35.571077","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (2160) "
"2620","35.615766","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2160,11823) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"2621","35.616098","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (11823,2161) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"2622","35.616304","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2161,11824) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"2623","35.616635","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (11824,2162) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"2624","35.678330","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2162,11825) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"2625","35.679187","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11825,2163) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11826,2163) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2626","35.679189","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11827,2163) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2627","35.679189","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11828,2163) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11829,2163) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2628","35.679225","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=8955 Ack=360982 Win=65088 Len=0"
"2629","35.679521","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11830,2163) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2630","35.679522","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11831,2163) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11832,2163) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2631","35.679534","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=8955 Ack=361551 Win=64519 Len=0"
"2632","35.679870","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11833,2163) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2633","35.680322","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11834,2163) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11835,2163) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2634","35.680333","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=8955 Ack=362120 Win=65088 Len=0"
"2635","35.680663","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (11832) "
"2636","35.680665","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11836,2163) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2637","35.681354","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11837,2163) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11838,2163) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2638","35.681367","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=8961 Ack=362689 Win=64519 Len=0"
"2639","35.682010","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","569","-> I (11839,2163) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11840,2163) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11841,2163) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11842,2163) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"2640","35.682542","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (11840) "
"2641","35.683026","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2163,11843) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"2642","35.683400","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=363204 Ack=8986 Win=4558 Len=0"
"2643","35.683401","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (11843,2164) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"2644","35.683616","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2164,11844) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"2645","35.683939","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (2165) "
"2646","35.896079","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=9005 Ack=363230 Win=65062 Len=0"
"2647","36.005457","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2165,11844) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"2648","36.007612","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (11844,2166) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"2649","36.007787","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2166,11845) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"2650","36.008131","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (11845,2167) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"2651","36.068608","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2167,11846) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"2652","36.069412","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11846,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11847,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2653","36.069413","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11848,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2654","36.069455","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=9062 Ack=363842 Win=65088 Len=0"
"2655","36.069738","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11849,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11850,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2656","36.069739","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11851,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2657","36.069739","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11852,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11853,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2658","36.069754","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=9062 Ack=364947 Win=65088 Len=0"
"2659","36.070092","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11854,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2660","36.070574","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11855,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11856,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2661","36.070586","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=9062 Ack=365516 Win=64519 Len=0"
"2662","36.070900","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (11853) "
"2663","36.070924","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11857,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2664","36.071587","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11858,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11859,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2665","36.071588","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (11860,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2666","36.071601","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=9068 Ack=366118 Win=65088 Len=0"
"2667","36.071921","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11861,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11862,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2668","36.072177","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (11861) "
"2669","36.072508","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","342","-> I (11863,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11864,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2670","36.073060","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (11865,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11866,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"2671","36.073082","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=9074 Ack=367478 Win=65088 Len=0"
"2672","36.073472","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","421","-> I (11867,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11868,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11869,2168) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (11870,2168) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"2673","36.074335","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (11869) "
"2674","36.074407","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2168,11871) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"2675","36.074963","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=367845 Ack=9099 Win=4445 Len=0"
"2676","36.074964","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (11871,2169) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"2677","36.075165","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2169,11872) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"2678","36.075495","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (2170) "
